Time,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday
15:45:00,13.211538461538462,10.807692307692308,9.846153846153847,8.884615384615385,11.442307692307692,12.115384615384615,11.622641509433961
16:00:00,10.384615384615385,9.211538461538462,10.365384615384615,9.961538461538462,9.365384615384615,9.26923076923077,9.037735849056604
16:15:00,9.942307692307692,9.51923076923077,9.076923076923077,10.48076923076923,8.923076923076923,9.173076923076923,9.30188679245283
16:30:00,10.538461538461538,9.326923076923077,9.0,8.692307692307692,9.442307692307692,10.26923076923077,11.39622641509434
16:45:00,10.307692307692308,8.923076923076923,8.942307692307692,8.25,9.865384615384615,10.461538461538462,10.584905660377359
17:00:00,10.26923076923077,9.942307692307692,8.153846153846153,8.653846153846153,9.75,12.057692307692308,10.754716981132075
17:15:00,9.942307692307692,10.48076923076923,6.730769230769231,7.153846153846154,10.711538461538462,10.134615384615385,13.415094339622641
17:30:00,9.807692307692308,8.76923076923077,7.134615384615385,7.0576923076923075,9.903846153846153,10.461538461538462,9.849056603773585
17:45:00,9.692307692307692,7.326923076923077,6.288461538461538,5.326923076923077,8.038461538461538,7.826923076923077,9.452830188679245
18:00:00,8.538461538461538,7.211538461538462,6.5,4.788461538461538,8.23076923076923,6.769230769230769,8.69811320754717
18:15:00,6.788461538461538,6.673076923076923,6.173076923076923,4.5,6.788461538461538,6.903846153846154,7.188679245283019
18:30:00,5.903846153846154,6.730769230769231,4.884615384615385,4.8076923076923075,7.0,7.653846153846154,6.867924528301887
18:45:00,5.961538461538462,6.153846153846154,4.75,5.865384615384615,6.576923076923077,7.4423076923076925,6.471698113207547
19:00:00,6.538461538461538,5.884615384615385,4.326923076923077,5.403846153846154,6.980769230769231,7.75,6.60377358490566
19:15:00,6.923076923076923,4.903846153846154,4.019230769230769,4.153846153846154,7.096153846153846,6.3076923076923075,6.377358490566038
19:30:00,5.576923076923077,5.461538461538462,4.480769230769231,3.9038461538461537,6.4423076923076925,5.75,5.849056603773585
19:45:00,5.3076923076923075,5.269230769230769,4.1923076923076925,3.3653846153846154,5.9423076923076925,4.923076923076923,5.169811320754717
20:00:00,4.8076923076923075,4.288461538461538,4.288461538461538,5.711538461538462,5.615384615384615,5.903846153846154,4.490566037735849
20:15:00,4.788461538461538,4.961538461538462,5.019230769230769,3.4423076923076925,5.211538461538462,5.788461538461538,4.339622641509434
20:30:00,3.75,4.096153846153846,3.9038461538461537,2.5,4.153846153846154,4.211538461538462,4.377358490566038
20:45:00,3.4615384615384617,3.4615384615384617,3.173076923076923,2.6346153846153846,3.3846153846153846,3.576923076923077,3.6792452830188678
21:00:00,3.0961538461538463,2.5961538461538463,2.8846153846153846,2.3846153846153846,2.480769230769231,2.730769230769231,2.6792452830188678
21:15:00,2.5,2.8653846153846154,2.7884615384615383,1.6730769230769231,3.0,2.2884615384615383,2.3962264150943398
21:30:00,2.5384615384615383,2.730769230769231,2.173076923076923,1.9423076923076923,2.173076923076923,2.0,1.9433962264150944
21:45:00,2.0384615384615383,1.6346153846153846,1.6923076923076923,1.1346153846153846,1.6153846153846154,1.0961538461538463,1.4528301886792452
22:00:00,1.6730769230769231,1.0192307692307692,1.2307692307692308,1.25,1.3653846153846154,1.3269230769230769,1.4528301886792452
22:15:00,1.0769230769230769,1.25,1.4615384615384615,1.0192307692307692,1.1538461538461537,0.8076923076923077,1.0
22:30:00,1.4807692307692308,1.0961538461538463,1.5192307692307692,1.0,1.2115384615384615,0.9423076923076923,1.0566037735849056
22:45:00,1.0384615384615385,0.6923076923076923,1.0961538461538463,0.7692307692307693,1.8653846153846154,0.7884615384615384,0.7169811320754716
23:00:00,1.3269230769230769,0.8076923076923077,0.75,0.6923076923076923,0.6730769230769231,0.5769230769230769,0.7924528301886793
23:15:00,0.6153846153846154,0.40384615384615385,1.0192307692307692,0.5961538461538461,0.6346153846153846,0.6730769230769231,0.4339622641509434
23:30:00,0.7307692307692307,0.5384615384615384,0.7884615384615384,0.4807692307692308,0.6730769230769231,0.5384615384615384,0.6415094339622641
23:45:00,0.8269230769230769,0.40384615384615385,0.5961538461538461,0.4423076923076923,0.7692307692307693,0.4230769230769231,0.6037735849056604
